Student ID,kontrola_ID,registry_list_row,Place,Neidentifikovaná,reference count,Zpracoval,kontroloval (ID + meno),Pages_or_folios,Lokalita_latinsky,Typ_lokality,Identifikace_lokality_z_poznámky,Département_or_province,Arrondissement (arrond.),Canton (cant.),Commune (comm.),y_coordinates,x_coordinates,Poznámky k doplněným souřadnicím (nejistota apod.),Kontrola text,Přesnost-studenti,y_kontrola,x_kontrola,kontrola_Department,kontrola_Arrondissement,kontrola_Canton,"kontrola (A - pôvodná lokalizácia, B - oprava)",kontrola_DZ,Precision_DZ
9,10,516,Lucera,0,1.00,,Kundriková (8),XXV:195v,apud Lutheriam,settlement,"Town in the province of Foggia, Apulia. On Charles I of Anjou, see 45v above.",,,,,,,"Město v jižní Itálii (Apulia, Foggia).",OK,1,41.508,15.335,,,,B - nedoplnené súradnice,,
9,10,517,Lugan,0,4.00,,Kundriková (8),"XXV:70r, XXV:80r, XXV:100v, XXVI:10v",de Luganno,settlement,"Tarn, cant. Lavaur, ch.-lieu cant., arrond. Castres; Font-Réaulx, p. 967.",Tarn,Castres,Ĺavaur,Lugan,43.734,1.716,,OK,1,43.734,1.716,Tarn,Castres,Lavaur,,,
9,10,518,Lunel,0,1.00,,Kundriková (8),XXV:7v,de Lunello,settlement,"Former heretical Good Man who had a long later career working for inquisitors; see pp. 56–57 and 108 above. He is sometimes ‘of Lunel’, a common place-name; DTF.",Hérault,Montpellier,Lunel,Lunel,43.675,4.134,,OK,1,43.675,4.134,Hérault,Montpellier,Lunel,asi najpravdepodobnejšia verzia,,3
9,10,519,Lyons council,0,0.00,,Kundriková (8),,,settlement,,,,,,,,Lyonská synoda (událost) - 1272,OK; doplnené identifikačné čísla (https://sk.wikipedia.org/wiki/Druh%C3%BD_lyonsk%C3%BD_koncil)  ,,,,,,,,,
9,10,521,Magrin,0,3.00,,Kundriková (8),"XXV:69v, XXV:69v, XXV:101r",prope Magrinum,settlement,"Tarn, comm. Magrin, cant. Saint-Paul-Cap-de-Joux, arrond. Castres; FontRéaulx, p. 969. Saint-André is 2km WNW of Magrin; DTF.",Tarn,Castres,Saint-Paul-Cap-de-Joux,Magrin,43.611,1.923,"Zaměřena spíše zástavba, protože v textu se uvádí, že kostel Saint André byl 2 km od sídla.",OK,1,43.611,1.923,Tarn,Castres,Saint-Paul-Cap-de-Joux,,,
9,10,523,Maguelonne,0,0.00,,Kundriková (8),,,settlement,"On Raymond, see above, 87r n. 15. Early in 1264 Urban IV began to take action to deal with public ‘rumour’ (fama) about Raymond. This was that he was guilty of fratricide, simony and living an ‘enormously dissolute life’ (vitam … enormiter dissolutam). Three prelates were charged to proceed to Toulouse and investigate, as inquisitors—Maurin, archbishop of Narbonne, Berengar Frédol, bishop of Maguelonne, and the abbot of Nérac. Although Alphonse of Poitiers ordered his officials to lend support, the investigation met many obstructions. Atho of Saint-Victor, at this time one of Raymond’s notaries, was among those unwilling to testify against him (see the account of Atho above, p. 91). Raymond was twice in Rome during 1265 to obtain absolution from the Archcbishop of Narbonne’s sentence—and renewed sentence—of excommunication, from Urban IV and from his successor Clement IV, and the affair was still dragging on in 1266; HGL, vi.877–879, viii.1528–1531; Layettes du Trésor, iv.85–86, 94, nos. 4902–4905, 4918.",Hérault,Montpellier,Frontignan,Villeneuve-lés-Maguelone,43.532,3.864,V textu je zmíněn biskup z Maguelonne a v této obci historicky biskupství sídlilo.,OK; doplnené identifikačné čísla ,1,43.532,3.864,Hérault,Montpellier,Frontignan,,,
9,10,524,Maillorgues,0,2.00,,Kundriková (8),"XXV:302r, XXV:308v",de Malhorga;  Malhorgas,settlement,"Tarn, cant. Réalmont, ch.-lieu cant., arrond. Albi, or Les Maillorgues, Haute-Garonne, comm. Bérat, cant. Rieumes, arrond. Muret; DTF.",,,,,,,Stejné místo jako Les Maillorgues (č. 497).,podľa Google Maps skôr na súradniciach ,,,,,,,"dvojznačné podľa editora, radšej som vymazal",,
9,10,525,Malbons,1,1.00,,Kundriková (8),XXV:208r,,settlement,"Not identified. Duvernoy, Registre, p. 125, conjectures Malves-en-Minervois, Aude, cant. Conques-sur-Orbiel, arrond. Carcassonne. There is another Malves in Tarn-et-Garonne; DTF.",,,,,,,,OK,,,,,,,,,
9,10,526,Malrieu,0,0.00,,Kundriková (8),,,settlement,Not identified. There are several places in Languedoc called Malrieu; DTF.,,,,,,,Neidentifikováno.,OK; doplnené identifikačné čísla,,,,,,,,,
9,10,527,Malves,0,0.00,,Kundriková (8),,,settlement,"Not identified. Duvernoy, Registre, p. 125, conjectures Malves-en-Minervois, Aude, cant. Conques-sur-Orbiel, arrond. Carcassonne. There is another Malves in Tarn-et-Garonne; DTF.",,,,,,,Neidentifikováno.,OK; doplnené identifikačné čísla,,,,,,,,,
9,10,528,Malvezie,0,0.00,,Kundriková (8),,,settlement,"This is nearest in its modern form to the word mentioned by Gui, De fundatione, p. 101: de castro quod dicitur Malvezi, dyocesis Tholosane. Albaret 2001, p. 164, says Arsieu was from Mauvaisin (Hte Garonne); another person de Malvezi is given by Fawtier as from Mauvezin (Lot-et-Garonne), Comptes royaux, iii.352. The DTF notes 20 places called Mauvezin or with Mauvezin in a compound name.",Haute-Garonne,Saint-Gaudens,Barbazan,Malvezie,43.006,0.686,"V textu jsou identifikována dvě místa, která by lokaci mohla odpovídat; plus 20 míst s podobným názvem. Vybrané sídlo by mohlo být nejpravděpodobnější.",OK; doplnené identifikačné čísla ,,,,,,,,,
9,10,529,Mantua,0,1.00,,Kundriková (8),XXV:19r,apud Manta,settlement,"City in Lombardy, capital of province of Mantua.",,,,,,,"Město v Itálii (Lombardie, Mantua).",Doplnené súradnice,1,45.159,10.794,,,,"B - ok, ale nevalidný vstup (bodka na konci)",,
9,10,530,Marès,0,2.00,,Kundriková (8),"XXV:314v, XXV:316v",apud Mares,settlement,"Haute-Garonne, comm. Avignonet-Lauragais, cant. Villefranche-de-Lauragais, arrond. Toulouse. Distance to Avignonet is 4km; DTF",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,Avignonet-Lauragais,43.39,1.785,,OK,1,43.390,1.785,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,
9,10,531,Marseille,0,2.00,,Kundriková (8),XXV:108r–v,de Marsilio,settlement,"Tarn, comm. Roquevidal, cant. Cuq-Toulza, arrond. Castres; DTF.",Tarn,Castres,Cuq-Toulza,Roquevidal,43.624,1.884,,OK,1,43.624,1.884,Tarn,Castres,Cuq-Toulza,,,
9,10,532,Marseilles OP house,0,0.00,,Kundriková (8),,,monastery or convent,"Place of origin not identified. Sent to study to Carcassonne (1266) and to study theology to Agen (1270), he was assigned to the convent in Marseilles (1272) and as lecturer in theology to Rieux (1277), Auvillar (1280) and SaintSever (1283). ACP, pp. 116, 170, 2013 239, 265.",,,,,,,Neidentifikováno.,OK; doplnené identifikačné čísla ,,,,,,,,,
9,10,533,Martesana,0,1.00,,Kundriková (8),XXV:328v,de Martesana,region-large,"County (Contado della Martesana) in the region of Milan, Lombardy.",,,,,,,Oblast v Lombaridii (Milano).,OK,2,45.521,9.441,,,,B - nedoplnený centroid,,
9,10,534,Marzens,0,1.00,,Kundriková (8),XXV:114v,apud Maorsenx,settlement,"Tarn, cant. Lavaur, arrond. Castres; DTF.",Tarn,Castres,Lavaur,Marzens,43.653,1.84,,OK,1,43.653,1.840,Tarn,Castres,Lavaur,,,
9,10,535,Mas-Cabardès,0,0.00,,Kundriková (8),,,settlement,"William Arnold Morlane, prior of Mas-Cabardès, canon of Saint-Nazaire (Béziers) and bishop of Carcassonne 1248–September 4 1255. The Morlane family was linked with heresy, as was William Arnold himself. It was alleged that he was hereticated before becoming a bishop; Roche, Église cathare, pp. 406, 455, 457, 460, 491. He also acted as inquisitor in 1250 and 1251; Dossat, Crises, pp. 176–177.",Aude,Carcassonne,Mas-Cabardès,Mas-Cabardès,43.37,2.362,,OK; doplnené identifikačné čísla ,1,43.370,2.362,Aude,Carcassonne,Mas-Cabardès,,,
9,10,536,Mascarville,0,1.00,,Kundriková (8),XXV:146r,de Mascartvilla,settlement,"Haute-Garonne, cant. Caraman, arrond. Toulouse; Font-Réaulx, p. 974.",Haute-Garonne,Toulouse,Caraman,Mascarville,43.554,1.759,,OK,1,43.554,1.759,Haute-Garonne,Toulouse,Caraman,,,
9,10,537,Mas-del-Pioch,0,0.00,,Kundriková (8),,,settlement,"Duvernoy, ibid., 33, suggests this may be Mas-del-Pioch, Tarn, comm. and cant. Montredon-Labessonnié, ch.-lieu cant., arrond. Castres. This is 7km from Arifat.",Tarn,Castres,Montredon-Labessonnié,Montredon-Labessonnié,43.721,2.326,,OK; doplnené identifikačné čísla ,1,43.721,2.326,Tarn,Castres,Montredon-Labessonnié,,,
9,10,538,Massac-Séran,0,0.00,,Kundriková (8),,,settlement,"Massac-Séran: Tarn, cant. Saint-Paul-Cap-de-Joux, arrond. Castres. DTF lists ‘castle of Séran’, ‘plain of ’ and ‘ruined church of ’, but not ‘Mont’; all are 4km to the N of Roquevidal. Distance reduces the likelihood of Montseron, Aude, cant. Bastide-de-Sérou, arrond. Foix; DTF.",Tarn,Castres,Saint-Paul-Cap-de-Joux,Massac-Séran,43.662,1.861,,OK; doplnené identifikačné čísla ,1,43.662,1.861,Tarn,Castres,Saint-Paul-Cap-de-Joux,,,
9,10,539,Mas-Saintes-Puelles,0,9.00,,Kundriková (8),"XXV:29v, XXV:37r–v, XXV:260r, XXV:264r, XXV:275r, XXV:280v, XXVI:76r, XXV:37r",de Manso;  Manso Sanctarum Puellarum,settlement,"Mas-Saintes-Puelles: Aude, cant. Castenaudary-Sud, arrond. Carcassonne; Font-Réaulx, p. 975. Raymond was deacon of the heretics of Vielmur 1242–1252; Duvernoy, Histoire, pp. 300 and n. 20, 350. See also Guiraud, Inquisition, i. 217; Wakefield, ‘Mas-Saintes-Puelles’, 216 and n. 22.",Aude,Carcassonne,Castenaudary-Sud,Mas-Saintes-Puelles,43.313,1.876,,OK,1,43.313,1.876,Aude,Carcassonne,Castelnaudary-Sud,,,
9,10,541,Maugio,0,0.00,,Kundriková (8),,,settlement,"The coins issued by the counts of Melgueuil at Maugio were dominant in exchange in Languedoc from the twelfth to the late thirteenth century; Spufford, Handbook, pp. 137–138.",Hérault,Montpellier,Mauguio,Mauguio,43.617,4.01,Dnes Mauguio (nejspíš).,OK; doplnené identifikačné čisla ,1,43.617,4.010,Hérault,Montpellier,Mauguio,,,
9,10,542,Mauremont,0,2.00,,Kundriková (8),XXV:63v–64r,de Maurello Monte,settlement,"Haute-Garonne, cant. Villefranche-de-Lauragais, arrond. Toulouse; FontRéaulx, p. 976; DTF. A Gardouch of Montgaillard was among the nobles and knights of Avignonet who took an oath of loyalty to the king of France, December 20–24 1271; Saisimentum, p. 222. The proximity of Mauremont and Montgaillard-Lauragais suggests the possibility that these two were the same man, terming himself carelessly ‘of ’ one or other of two villages that were only three kilometres apart.",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,Mauremont,43.456,1.679,,OK,1,43.456,1.679,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,
9,10,543,Maurens,0,1.00,,Kundriková (8),XXV:80v,de Maurenx,settlement,"Maurens-Scopont, Tarn, cant. Cuq-Toulza, arrond. Castres; Saisimentum, p. 425.",Tarn,Castres,Cuq-Toulza,Maurens-Scopont,43.596,1.814,,OK ,1,43.596,1.814,Tarn,Castres,Cuq-Toulza,,,
9,10,544,Maureville,0,0.00,,Kundriková (8),,,settlement,"Probable ideintification: Haute-Garonne, comm. Saint-Félix-de-Lauragais, cant. Revel, ch.-lieu cant., arrond. Toulouse; Saisimentum, p. 423. Note also Maureville and Mourvilles-Basses (preferred by Duvernoy, Registre, p. 61), both Haute-Garonne, cant. Caraman, arrond. Toulouse; DTF.",Haute-Garronne,Toulouse,Caraman,Maureville,43.523,1.703,K identifikace využita až druhá věta.,"OK; doplenené identifikačné čísla; chyba pri identifikácii, poznámka č. 10 namiesto 20; ",1,43.523,1.703,Haute-Garonne,Toulouse,Caraman,,,
9,10,545,Mauvaisin,0,0.00,,Kundriková (8),,,settlement,"This is nearest in its modern form to the word mentioned by Gui, De fundatione, p. 101: de castro quod dicitur Malvezi, dyocesis Tholosane. Albaret 2001, p. 164, says Arsieu was from Mauvaisin (Hte Garonne); another person de Malvezi is given by Fawtier as from Mauvezin (Lot-et-Garonne), Comptes royaux, iii.352. The DTF notes 20 places called Mauvezin or with Mauvezin in a compound name.",Haute-Garonne,Toulouse,Nailloux,Mauvaisin,43.354,1.55,,OK; doplenené identifikačné čísla,,,,,,,,,
9,10,546,Mauvezin,0,0.00,,Kundriková (8),,,settlement,"This is nearest in its modern form to the word mentioned by Gui, De fundatione, p. 101: de castro quod dicitur Malvezi, dyocesis Tholosane. Albaret 2001, p. 164, says Arsieu was from Mauvaisin (Hte Garonne); another person de Malvezi is given by Fawtier as from Mauvezin (Lot-et-Garonne), Comptes royaux, iii.352. The DTF notes 20 places called Mauvezin or with Mauvezin in a compound name.",Gers,Condom,Mauvezin,Mauvezin,43.731,0.876,"Nejsem si jistý. V případě Malvezie, Mauvaisin a Mauvezin je příliš mnoho možností.",OK; doplenené identifikačné čísla,,,,,,,,,
9,10,547,Mayreras,1,1.00,,Kundriková (8),XXV:180r,,settlement,,,,,,,,,OK,,,,,,,,,
9,10,548,Mayreville,0,3.00,,Kundriková (8),"XXV:93r, XXV:96v, XXV:320v",de Mairovilla;  Mayrevilla;  Moiro Villa,settlement,"This description of hierarchy omits Elder and Younger Son; below, 301v n. 24. On the hierarchy see Borst,Katharer, pp. 202–213 and 231–239 (list of dioceses and bishops); Barber, Cathars, pp. 74–76; Duvernoy, Religion, pp. 347–351. Duvernoy, Histoire, pp. 347–351, provides a list of the hierarchy on Languedoc. The dioceses and bishops of Languedoc are described in Guiraud, Inquisition, i. 201–212, while there is a recent monograph on the diocese of Carcassonne, Roche, Église cathare. With errors but still useful is the list of deacons given by Guiraud, Inquisition, i.212–226. See deacons below: Arnold Bos (53r ), Arnold Hugh (256r ), Bernard Bonafos (298r–v), Bernard of Mayreville (320v ), Guiraud of Gourdon (65r ), Peter Capellan (52r ), Philip the Catalan (303v ), Pons of SainteFoy (12v ), Raymond of Carlipa (283r ), Raymond of Mas-Saintes-Puelles (29v ), Raymond Sans (316r ), Sicard Lunel (52r ), William John (13v ), William Vital (26v ).",Aude,Carcassonne,Belpech,Mayreville,43.239,1.841,,oprava identifikácie lokácie a súradníc,1,43.239,1.841,Aude,Carcassonne,Belpech,B - zlá oprava,,
9,10,549,Mazères,0,1.00,,Kundriková (8),XXV:261v,de Mazers,settlement,"A quite common place-name in Haute-Garonne, Lot-et-Garonne and Tarnet-Garonne; DTF; Saisimentum, p. 425.",Ariège,Pamiers,Saverdun,Mazères,43.252,1.677,"Text zmiňuje jiné departementy, ale toto sídlo je docela blízko Toulouse a Google ho vyhodí jako jediné.",OK,1,43.252,1.677,Ariège,Pamiers,Saverdun,,,
9,10,550,Mazerolles,0,1.00,,Kundriková (8),XXV:316v,de Maiorol’,settlement,"Mazerolles-du-Razès: Aude, cante. Alaigne, arrond. Limoux; Font-Réaulx, p. 977. Peter of Mazerolles, co-lord with his (not heretical) brother of Gaja-laSelve, made four confessions, July 30 and 31, August 16 and October 11 1246, Toulouse 609, f. 124r –125v . He was condemned, and some of his lands were confiscated; Saisimentum, p. 90 n. 11.",Aude,Limoux,Alaigne,Mazerolles-du-Razès,43.139,2.071,,OK; súradníce Mazerolles-du-Razès,1,43.139,2.071,Aude,Limoux,Alaigne,,,
9,10,551,Melgueil; coins of,0,3.00,,Kundriková (8),"XXV:79v, XXV:103v, XXV:263r",Melgorienses,settlement,"The coins issued by the counts of Melgueuil at Maugio were dominant in exchange in Languedoc from the twelfth to the late thirteenth century; Spufford, Handbook, pp. –.",Hérault,Montpellier,Mauguio,Mauguio,43.617,4.01,Teoreticky by se mělo jednat o stejné místo jako Maugio (Mauguio).,,2,43.617,4.010,Hérault,Montpellier,Mauguio,prepísané na centroid,,
9,10,552,Melric; Melrie,1,2.00,,Kundriková (8),"XXV:138r, XXV:168v",,settlement,Not identified. There are several places in Languedoc called Malrieu; DTF,,,,,,,,OK,,,,,,,,,
10,11,554,Mende diocese,0,0.00,,"11, MATĚJ",,Dioecoesis Mimatensis,region-large,,Lozére,,Mende,,44.517,3.499,https://en.wikipedia.org/wiki/Roman_Catholic_Diocese_of_Mende,OK,1,44.517,3.499,Lozère,Mende,Mende,,,
10,11,555,Méras,0,0.00,,"11, MATĚJ",,,settlement,"spomenuté v poznámke pre Miras - Not identified. Perhaps Méras, Aude, cant. Belpech, ch.-lieu cant., arrond. Carcassonne",Aude,Carcassonne,Belpech,,,,Neidentifikovateľné na dnešnej mape,OK,,,,,,,,,
10,11,556,Meretin,1,1.00,,"11, MATĚJ",XXV:228r,,settlement,,,,,,,,,OK,,,,,,,,,
10,11,557,Merville,0,1.00,,"11, MATĚJ",XXV:223v,de Omervilla,settlement,"Haute-Garonne, cant. Grenade-sur-l’Adour, ch.-lieu cant., arrond. Toulouse; Font-Réalux, p 997",Haute-Garonne,Toulouse, Grenade-sur-l’Adour,,43.721,1.299,,OK,1,43.721,1.299,Haute-Garonne,Toulouse,Grenade,,,
10,11,558,Migrona wood,1,1.00,,"11, MATĚJ",XXVI:14r,,place (not settlement),,,,,,,,,OK,,,,,,,,,
10,11,559,Milan,0,7.00,,"11, MATĚJ","XXV:16v, XXV:19r, XXV:133v, XXV:309v, XXV:328v–329v",apud Mediolanum,settlement,City in Lombardy; one of the largest of Latin Christendom at the period,,,,,45.464,9.192,"podľa všetkého Miláno v Taliansku,",OK,1,45.464,9.192,,,,,,
10,11,560,Milas,1,0.00,,"11, MATĚJ",,,settlement,,,,,,,,Záznamy předpokládají totožný název Milas - Milan,"OK, doplněná poznámka",,,,,,,,,
10,11,561,Miras,1,1.00,,"11, MATĚJ",XXVI:42v,,settlement,"Not identified. Perhaps Méras, Aude, cant. Belpech, ch.-lieu cant., arrond. Carcassonne",Aude,Carcassonne,Belpech,,,,,OK,,,,,,,,,
10,11,562,Miraval,0,0.00,,"11, MATĚJ",,,settlement,see the places called Miraval and Mireval listed in DTF,Hérault,Montpelliere,Frontignan,,43.508,3.801,,"OK, název Miraval je totožný s Mireval",1,43.508,3.801,Hérault,Montpellier,Frontignan,,,
10,11,563,Mirement,0,0.00,,"11, MATĚJ",,,settlement,"Raymond of Le Fauga (Haute-Garonne, cant. and arrond. Muret) and Mirement (Haute-Garonne, cant. Auterive, arrond. Muret), OP,",Haute-Garonne,Murett,Auterive,,43.37,1.416,Dnešné mesto Miremont,OK,1,43.370,1.416,Haute-Garonne,Muret,Auterive,,,
10,11,564,Mirepoix,0,2.00,,"11, MATĚJ","XXV:311v, XXVI:15v",de Mirapisce,settlement,"Probably either Lot-et-Garonne, comm. Bias, cant.Villeneuve-sur-Lot, ch.lieu arrond., or Mirepoix-sur-Tarn, Haute-Garonne, cant. Villemur-sur-Tarn,ch.-lieu cant., arrond. Toulouse;",,,,,,,predpokladané sú odlišné od dnešných miest s názvom Mirepoix (na základe adm. členenia),"OK, opravené poznámky",,,,,,,,,
10,11,567,Mireval,0,5.00,,"11, MATĚJ","XXV:173r, XXVI:49v–51r",de Miravalle,settlement,see the places called Miraval and Mireval listed in DTF,Hérault,Montpelliere,Frontignan,,43.508,3.801,,OK,1,43.508,3.801,Hérault,Montpellier,Frontignan,,,
10,11,568,Missècle,0,3.00,,"11, MATĚJ","XXV:290v–291r, XXVI:29v",de Milsegl,settlement,"Tarn, cant. Graulhet, arrond. Castres; DTF",Tarn,Castres,Graulhet,Missècle,43.717,1.992,https://sk.wikipedia.org/wiki/Miss%C3%A8cle,OK,1,43.717,1.992,Tarn,Castres,Graulhet,,,
10,11,569,Moismoreno,1,1.00,,"11, MATĚJ",XXVI:28v,,settlement,,,,,,,,,OK,,,,,,,,,
10,11,570,Moissac,0,1.00,,"11, MATĚJ",XXV:299r,de Moissiaco,settlement,"Tarn-et-Garonne, ch.-lieu cant., arrond. Castelsarrasin; Font-Réaulx, ",Tarn-et-Garonne,Castelsarrasin,Moissac,,44.105,1.085,,Opraven Canton - Castelsarrasin-> Moissac,1,44.105,1.085,Tarn-et-Garonne,Castelsarrasin,Moissac,B - malá oprava,,
10,11,571,Molandier,0,1.00,,"11, MATĚJ",XXVI:73v,de Monte Landerio,settlement,"Aude, cant. Belpech, arrond. Carcassonne; Font-Réaulx, p. 980",Aude,Carcassonne,Belpech,,43.246,1.716,,OK,1,43.246,1.716,Aude,Carcassonne,Belpech,,,
10,11,572,Molières,0,2.00,,"11, MATĚJ","XXV:1r, XXV:2v",de Moleriis,settlement,"Tarn-et-Garonne, arrond. Montauban, according to Duvernoy, Registre, p. 2. But Molières is a common place-name in Languedoc;Font-Réaulx, p. 980;Saisimentum, p. 427; DTF",Tarn-et-Garonne,Montauban,Moliéres,,,,"jedine Molières, cant. Moliéres, severne od Montauban 44.193, 1.362",Podle Casiniho mapy a popisu se musí jednat o toto sídlo,1,44.193,1.362,Tarn-et-Garonne,Montauban,Molières,B - správne,,
10,11,573,Moncassis,0,1.00,,"11, MATĚJ",XXV:299r,de Monte Totino,settlement,"Tarn-et-Garonne, comm. Mas-Grenier, cant. Verdun-sur-Garonne, arrond. Montauban; Saisimentum, p. 427",Tarn-et-Garonne,Montauban, Verdun-sur-Garonne,Mas-Grenier,,,nenachádza sa na mape,OK,2,43.858,1.161,Tarn-et-Garonne,Montauban,Verdun-sur-Garonne,B - zle. Doplnený centroid,,
10,11,574,Monède,0,0.00,,"11, MATĚJ",,de Moneta,settlement,"Aude, cant. Mas-Cabardès, arrond. Carcassonne; Saisimentum, pp. 381,419. A",Aude,Carcassonne,Mas-Cabardés,,,,nenachádza sa na mape,OK,2,43.385,2.360,Aude,Carcassonne,Mas-Cabardès,B - zle. Doplnený centroid,,
10,11,575,Moneta,1,1.00,,"11, MATĚJ",XXV:66r,,settlement,,,,,,,,,OK,,,,,,,,,
10,11,576,Monferrato,0,3.00,,"11, MATĚJ","XXV:218r–v, XXV:325v",de Monte Ferrato,region-large,"Region of Piedmont, marquisate, covering the modern province of Alessandria",,,,,44.817,8.7,https://en.wikipedia.org/wiki/Montferrat,OK,1,44.817,8.700,,,,,,
10,11,577,Mons,0,2.00,,"11, MATĚJ","XXV:12v, XXV:105v",de Montibus,settlement,"Haute-Garonne, cant. Toulouse-Sud; Font-Réaulx, p. 988.",Haute-Garonne,Toulouse,Toulouse 8e Canton,,43.611,1.575,,Opraven Canton - Toulouse-Sud -> Toulouse 8e Canton,1,43.611,1.575,Haute-Garonne,Toulouse,Toulouse 8e Canton,,,
10,11,578,Monserrat,1,0.00,,"11, MATĚJ",,,settlement,,,,,,,,,OK,,,,,,,,,
10,11,579,Montagne Noire,0,0.00,,"11, MATĚJ",,,region-large,Large area stretching ESE of Toulouse towards the Montagne Noire and Carcassonne,,,,,43.424,2.462,"https://www.google.cz/maps/place/43%C2%B025'28.8%22N+2%C2%B027'46.5%22E/@43.4233145,2.4586672,15.25z/data=!4m5!3m4!1s0x0:0x0!8m2!3d43.42466!4d2.462921!5m1!1e4","OK, Montagne Noire - masiv Jižní Fr. - https://fr.wikipedia.org/wiki/Montagne_Noire_(France)",1,43.424,2.462,Aude,Carcassonne,Mas-Cabardès,,,
10,11,580,Montagut,0,0.00,,"11, MATĚJ",,,settlement,"A strong possibility is Montaigu-de-Quercy, Tarn-et-Garonne, ch.-lieu cant., arrond. Castelsarrasin; DTF.",Tarn-et-Garonne,Castelsarrasin,Montaigu-de-Quercy,,44.341,1.018,,OK,1,44.341,1.018,Tarn-et-Garonne,Castelsarrasin,Montaigu-de-Quercy,,,
10,11,581,Montaigu,0,1.00,,"11, MATĚJ",XXVI:59r,de Monte Accuto,settlement,"A strong possibility is Montaigu-de-Quercy, Tarn-et-Garonne, ch.-lieu cant., arrond. Castelsarrasin; DTF.",Tarn-et-Garonne,Castelsarrasin,Montaigu-de-Quercy,,44.341,1.018,,OK,1,44.341,1.018,Tarn-et-Garonne,Castelsarrasin,Montaigu-de-Quercy,,,
10,11,582,Montaigut,0,0.00,,"11, MATĚJ",,,settlement,"Common place-name, as are also Montaigu and Montaigut; DTF. See below, 59r n.2",Tarn-et-Garonne,Castelsarrasin,Montaigu-de-Quercy,,44.341,1.018,http://www.montaigu-de-quercy.fr/,OK,1,44.341,1.018,Tarn-et-Garonne,Castelsarrasin,Montaigu-de-Quercy,,,
10,11,583,Montalzat,0,6.00,,"11, MATĚJ","XXV:186r, XXV:187v, XXVI:45r–46v",apud Montem Alsatum;  Alzatum,settlement,"Tarn-et-Garonne, cant. Montpezat-de-Quercy, arrond. Montauban;DTF",Tarn-et-Garonne,Montauban,Montaigu-de-Quercy,,44.208,1.5,,"Doplněn typ lokality, poupravené souřadnice - západní kaple",1,44.207,1.500,Tarn-et-Garonne,Montauban,Montpezat-de-Quercy,zlá presnosť,,
10,11,584,Montastruc,0,0.00,,"11, MATĚJ",,,settlement,,Hautes-Pyrénées,Tarbes,Galan,,43.218,0.346,"jedno zo súčastných Montastruc, zhoduje sa s hist. mapou
",OK,1,43.218,0.346,Hautes-Pyrénées,Tarbes,Galan,,,
10,11,585,Montauban,0,13.00,,"11, MATĚJ","XXV:191r, XXV:230v–231r, XXV:233r, XXV:235v, XXV:237v–238v, XXVI:43r, XXV:233r, XXV:235v, XXV:237r, XXV:238r",in Monte Albano,settlement,"Tarn-et-Garonne, ch.-lieu départ.; DTF",Tarn-et-Garonne,Montauban,Montauban,,44.015,1.355,,OK,1,44.015,1.355,Tarn-et-Garonne,Montauban,Montauban,,,
10,11,587,Montaudran,0,1.00,,"11, MATĚJ",XXV:54r,versus montem Aldrannum,settlement,"Haute-Garonne, comm. and cant. Toulouse-Sud; Font-Réaulx, p. 983. Flat area to the south-east of Toulouse",Haute-Garonne,Toulouse,Toulouse,Toulouse-Sud,43.576,1.493,,Opraven Canton - Toulouse-Sud -> Toulouse,1,43.576,1.493,Haute-Garonne,Toulouse,Toulouse,B - malá oprava,,
10,11,588,Montauriol,0,2.00,,"11, MATĚJ","XXV:143v, XXVI:76r",de Monte Auriol,settlement,"The possibilities include Haute-Garonne,cant.Toulouse-Sud(Font-Réaulx,p. 987) Aude, cant. Salles-sur-l’Hers, arrond. Carcassonne (Saisimentum,p.429); and Tarn, cant. Pampelonne, arrond. Albi. ;But DTF lists many places of this name",,,,,,,,,,,,,,,"Lolalizácia vymazaná, vela podobných názvov",,
10,11,589,Montcabrier,0,1.00,,"11, MATĚJ",XXV:76r,de Monte Caprario,settlement,"Tarn, cant. Lavaur, arrond. Castres; Font-Réaulx, p. 987",Tarn,Castres,Lavaur,,43.627,1.733,,OK,1,43.627,1.733,Tarn,Castres,Lavaur,,,
10,11,590,Montcalvel,0,1.00,,"11, MATĚJ",XXV:326v,de Monte Calvello,settlement,"Haute-Garonne, comm. Maurens, cant. Revel, arrond. Toulouse, 11km from Avignonet;DTFand IGN 22440",Haute-Garonne,Toulouse,Ravel,Maurens,,,,"OK, město neidentiikováno na mapách",2,43.463,1.798,Haute-Garonne,Toulouse,Revel,B - zle. Doplnený centroid,,
10,11,591,Montclar,0,1.00,,"11, MATĚJ",XXV:212r,de Monteclaro,settlement,"Probably either Aude, cant. Montréal, arrond. Carcassonne, or Haute-Ga-ronne, cant. Cazères, arrond. Muret, but there are others; Font-Réaulx, p. 983;DTF. William of Montclar witnessed interrogations in Albi (1286–1287); Dou-ais,Documents, p. clxxxvii. The acts of the provincial chapters contain manyreferences to William of Montcla",,,,,,,,,,,,,,,"súradnice vymazané, lokalizácia je podľa editora neistá",,
